"","x"
"17398","CD8 Memory_2"
"17399","pDC"
"17400","CD8 Naive"
"17401","Memory B"
"17402","CD14 Mono"
"17403","CD4 Memory"
"17404","CD14 Mono"
"17405","CD8 Naive"
"17406","CD4 Naive"
"17407","CD14 Mono"
"17408","CD8 Memory_2"
"17409","CD4 Naive"
"17410","CD14 Mono"
"17411","CD8 Naive"
"17412","gdT"
"17413","CD8 Naive"
"17414","CD8 Naive"
"17415","CD14 Mono"
"17416","CD4 Naive"
"17417","NK"
"17418","Naive B"
"17419","CD14 Mono"
"17420","CD4 Memory"
"17421","CD4 Memory"
"17422","Prog_RBC"
"17423","CD4 Memory"
"17424","CD14 Mono"
"17425","CD4 Naive"
"17426","NK"
"17427","CD8 Naive"
"17428","Memory B"
"17429","CD8 Effector_1"
"17430","CD14 Mono"
"17431","CD4 Naive"
"17432","CD14 Mono"
"17433","CD4 Memory"
"17434","cDC2"
"17435","CD8 Effector_2"
"17436","CD4 Memory"
"17437","CD4 Naive"
"17438","Prog_B 2"
"17439","CD4 Memory"
"17440","Prog_DC"
"17441","CD14 Mono"
"17442","CD8 Naive"
"17443","CD56 bright NK"
"17444","Prog_RBC"
"17445","CD4 Memory"
"17446","CD8 Effector_1"
"17447","CD8 Memory_2"
"17448","CD8 Memory_1"
"17449","NK"
"17450","CD14 Mono"
"17451","CD4 Memory"
"17452","CD8 Effector_1"
"17453","CD8 Naive"
"17454","CD14 Mono"
"17455","pDC"
"17456","CD8 Memory_1"
"17457","CD8 Naive"
"17458","CD8 Effector_2"
"17459","Prog_RBC"
"17460","CD14 Mono"
"17461","CD8 Naive"
"17462","CD8 Naive"
"17463","GMP"
"17464","CD8 Effector_2"
"17465","CD4 Naive"
"17466","NK"
"17467","CD14 Mono"
"17468","Memory B"
"17469","CD8 Naive"
"17470","Naive B"
"17471","Memory B"
"17472","NK"
"17473","pDC"
"17474","CD14 Mono"
"17475","CD8 Memory_2"
"17476","CD14 Mono"
"17477","CD8 Naive"
"17478","CD8 Naive"
"17479","Naive B"
"17480","CD4 Naive"
"17481","CD14 Mono"
"17482","CD14 Mono"
"17483","Naive B"
"17484","CD4 Naive"
"17485","CD4 Memory"
"17486","CD14 Mono"
"17487","CD4 Naive"
"17488","Naive B"
"17489","CD56 bright NK"
"17490","CD8 Naive"
"17491","Memory B"
"17492","Naive B"
"17493","CD4 Memory"
"17494","CD8 Naive"
"17495","CD8 Naive"
"17496","NK"
"17497","CD4 Naive"
"17498","CD8 Effector_1"
"17499","CD4 Memory"
"17500","CD4 Memory"
"17501","Memory B"
"17502","Naive B"
"17503","CD8 Naive"
"17504","Naive B"
"17505","CD14 Mono"
"17506","CD4 Naive"
"17507","HSC"
"17508","CD14 Mono"
"17509","Naive B"
"17510","Memory B"
"17511","CD14 Mono"
"17512","Treg"
"17513","CD4 Naive"
"17514","Naive B"
"17515","CD4 Naive"
"17516","Naive B"
"17517","Naive B"
"17518","CD14 Mono"
"17519","CD4 Naive"
"17520","CD8 Naive"
"17521","CD14 Mono"
"17522","Memory B"
"17523","CD4 Memory"
"17524","CD4 Memory"
"17525","Memory B"
"17526","CD56 bright NK"
"17527","cDC2"
"17528","CD4 Memory"
"17529","CD4 Naive"
"17530","GMP"
"17531","CD4 Naive"
"17532","MAIT"
"17533","gdT"
"17534","Naive B"
"17535","CD4 Naive"
"17536","CD4 Memory"
"17537","CD4 Memory"
"17538","Memory B"
"17539","CD8 Effector_1"
"17540","NK"
"17541","CD4 Naive"
"17542","CD8 Effector_2"
"17543","Memory B"
"17544","CD4 Naive"
"17545","CD4 Naive"
"17546","CD14 Mono"
"17547","NK"
"17548","NK"
"17549","Prog_Mk"
"17550","CD14 Mono"
"17551","CD14 Mono"
"17552","CD8 Effector_1"
"17553","CD8 Memory_1"
"17554","CD14 Mono"
"17555","CD14 Mono"
"17556","CD4 Naive"
"17557","CD8 Naive"
"17558","CD4 Naive"
"17559","Prog_RBC"
"17560","Prog_RBC"
"17561","CD14 Mono"
"17562","CD4 Naive"
"17563","CD8 Naive"
"17564","cDC2"
"17565","CD14 Mono"
"17566","HSC"
"17567","Naive B"
"17568","CD14 Mono"
"17569","MAIT"
"17570","CD4 Naive"
"17571","Naive B"
"17572","Prog_Mk"
"17573","Memory B"
"17574","GMP"
"17575","CD4 Naive"
"17576","CD14 Mono"
"17577","CD14 Mono"
"17578","Prog_DC"
"17579","CD4 Memory"
"17580","CD8 Naive"
"17581","gdT"
"17582","Naive B"
"17583","HSC"
"17584","CD4 Memory"
"17585","CD4 Naive"
"17586","Naive B"
"17587","CD4 Naive"
"17588","CD4 Naive"
"17589","CD14 Mono"
"17590","CD16 Mono"
"17591","CD4 Naive"
"17592","Prog_RBC"
"17593","CD14 Mono"
"17594","CD4 Memory"
"17595","Memory B"
"17596","CD4 Naive"
"17597","Prog_Mk"
"17598","CD4 Memory"
"17599","CD14 Mono"
"17600","CD8 Naive"
"17601","Naive B"
"17602","HSC"
"17603","CD4 Naive"
"17604","CD4 Naive"
"17605","CD14 Mono"
"17606","CD14 Mono"
"17607","CD4 Memory"
"17608","CD14 Mono"
"17609","Memory B"
"17610","NK"
"17611","gdT"
"17612","Treg"
"17613","CD4 Memory"
"17614","NK"
"17615","CD4 Naive"
"17616","CD4 Naive"
"17617","Plasmablast"
"17618","CD4 Memory"
"17619","Naive B"
"17620","CD8 Naive"
"17621","CD4 Memory"
"17622","CD14 Mono"
"17623","Memory B"
"17624","CD14 Mono"
"17625","LMPP"
"17626","CD4 Naive"
"17627","CD8 Naive"
"17628","CD14 Mono"
"17629","CD14 Mono"
"17630","Memory B"
"17631","CD14 Mono"
"17632","Memory B"
"17633","Naive B"
"17634","CD4 Naive"
"17635","CD14 Mono"
"17636","CD8 Naive"
"17637","CD4 Memory"
"17638","CD4 Memory"
"17639","CD4 Naive"
"17640","CD4 Naive"
"17641","CD8 Naive"
"17642","CD14 Mono"
"17643","CD4 Naive"
"17644","CD14 Mono"
"17645","CD14 Mono"
"17646","Memory B"
"17647","Memory B"
"17648","Memory B"
"17649","CD4 Memory"
"17650","CD14 Mono"
"17651","Memory B"
"17652","CD14 Mono"
"17653","Prog_RBC"
"17654","CD14 Mono"
"17655","CD4 Memory"
"17656","Plasmablast"
"17657","gdT"
"17658","CD8 Naive"
"17659","CD14 Mono"
"17660","Prog_DC"
"17661","CD14 Mono"
"17662","gdT"
"17663","Naive B"
"17664","CD8 Naive"
"17665","CD8 Naive"
"17666","CD14 Mono"
"17667","CD14 Mono"
"17668","CD4 Naive"
"17669","CD14 Mono"
"17670","cDC2"
"17671","Memory B"
"17672","HSC"
"17673","NK"
"17674","NK"
"17675","CD4 Memory"
"17676","GMP"
"17677","Memory B"
"17678","CD4 Memory"
"17679","CD14 Mono"
"17680","NK"
"17681","Prog_B 1"
"17682","Naive B"
"17683","CD4 Memory"
"17684","CD4 Naive"
"17685","CD14 Mono"
"17686","CD8 Naive"
"17687","CD8 Naive"
"17688","Treg"
"17689","CD8 Naive"
"17690","CD8 Naive"
"17691","GMP"
"17692","CD8 Naive"
"17693","CD4 Naive"
"17694","CD8 Naive"
"17695","CD14 Mono"
"17696","CD4 Memory"
"17697","GMP"
"17698","CD14 Mono"
"17699","CD8 Naive"
"17700","CD4 Naive"
"17701","CD14 Mono"
"17702","CD14 Mono"
"17703","CD14 Mono"
"17704","CD8 Naive"
"17705","CD56 bright NK"
"17706","CD4 Naive"
"17707","CD14 Mono"
"17708","CD4 Memory"
"17709","CD4 Naive"
"17710","Naive B"
"17711","Memory B"
"17712","CD14 Mono"
"17713","MAIT"
"17714","NK"
"17715","Prog_B 2"
"17716","NK"
"17717","gdT"
"17718","cDC2"
"17719","CD14 Mono"
"17720","NK"
"17721","CD4 Naive"
"17722","CD14 Mono"
"17723","CD14 Mono"
"17724","CD14 Mono"
"17725","CD4 Naive"
"17726","CD8 Naive"
"17727","CD8 Naive"
"17728","CD14 Mono"
"17729","CD14 Mono"
"17730","Memory B"
"17731","CD14 Mono"
"17732","Memory B"
"17733","CD4 Naive"
"17734","Prog_DC"
"17735","CD4 Naive"
"17736","CD4 Memory"
"17737","CD14 Mono"
"17738","CD8 Naive"
"17739","GMP"
"17740","CD14 Mono"
"17741","CD8 Naive"
"17742","CD4 Naive"
"17743","NK"
"17744","CD8 Naive"
"17745","CD8 Naive"
"17746","CD4 Naive"
"17747","CD8 Naive"
"17748","Memory B"
"17749","CD14 Mono"
"17750","CD4 Naive"
"17751","CD4 Memory"
"17752","Memory B"
"17753","CD4 Naive"
"17754","NK"
"17755","Prog_RBC"
"17756","CD4 Memory"
"17757","CD8 Memory_2"
"17758","CD14 Mono"
"17759","Prog_B 1"
"17760","CD4 Naive"
"17761","CD8 Naive"
"17762","CD8 Naive"
"17763","cDC2"
"17764","Memory B"
"17765","CD14 Mono"
"17766","GMP"
"17767","CD8 Naive"
"17768","Memory B"
"17769","CD4 Naive"
"17770","CD4 Naive"
"17771","CD16 Mono"
"17772","Memory B"
"17773","CD4 Naive"
"17774","CD14 Mono"
"17775","CD8 Effector_1"
"17776","CD4 Naive"
"17777","CD4 Naive"
"17778","CD8 Effector_2"
"17779","CD8 Naive"
"17780","CD4 Naive"
"17781","CD4 Memory"
"17782","CD14 Mono"
"17783","CD14 Mono"
"17784","Prog_RBC"
"17785","CD14 Mono"
"17786","GMP"
"17787","CD14 Mono"
"17788","CD14 Mono"
"17789","CD4 Memory"
"17790","NK"
"17791","CD8 Naive"
"17792","CD4 Memory"
"17793","cDC2"
"17794","CD14 Mono"
"17795","CD14 Mono"
"17796","CD8 Naive"
"17797","Memory B"
"17798","CD4 Memory"
"17799","CD8 Naive"
"17800","CD14 Mono"
"17801","CD8 Naive"
"17802","CD4 Naive"
"17803","CD4 Naive"
"17804","CD8 Naive"
"17805","CD4 Naive"
"17806","Memory B"
"17807","CD4 Naive"
"17808","CD14 Mono"
"17809","Plasmablast"
"17810","MAIT"
"17811","CD14 Mono"
"17812","LMPP"
"17813","CD14 Mono"
"17814","CD8 Naive"
"17815","CD4 Memory"
"17816","CD14 Mono"
"17817","CD8 Naive"
"17818","MAIT"
"17819","CD8 Naive"
"17820","CD8 Naive"
"17821","Memory B"
"17822","Memory B"
"17823","CD4 Naive"
"17824","CD14 Mono"
"17825","CD8 Naive"
"17826","CD8 Memory_1"
"17827","CD14 Mono"
"17828","CD8 Naive"
"17829","CD4 Naive"
"17830","CD8 Effector_1"
"17831","CD4 Naive"
"17832","CD8 Memory_2"
"17833","Prog_DC"
"17834","GMP"
"17835","Naive B"
"17836","CD8 Memory_2"
"17837","CD8 Naive"
"17838","CD14 Mono"
"17839","CD14 Mono"
"17840","Prog_DC"
"17841","MAIT"
"17842","Memory B"
"17843","CD14 Mono"
"17844","CD14 Mono"
"17845","CD14 Mono"
"17846","CD14 Mono"
"17847","Naive B"
"17848","CD14 Mono"
"17849","CD8 Naive"
"17850","Memory B"
"17851","NK"
"17852","CD4 Naive"
"17853","CD4 Memory"
"17854","CD4 Naive"
"17855","CD4 Memory"
"17856","CD8 Naive"
"17857","CD8 Effector_1"
"17858","CD14 Mono"
"17859","HSC"
"17860","Prog_DC"
"17861","Naive B"
"17862","CD14 Mono"
"17863","Prog_RBC"
"17864","Naive B"
"17865","NK"
"17866","CD8 Memory_1"
"17867","CD16 Mono"
"17868","CD4 Naive"
"17869","CD4 Naive"
"17870","gdT"
"17871","NK"
"17872","CD8 Naive"
"17873","CD4 Memory"
"17874","CD4 Memory"
"17875","CD14 Mono"
"17876","Plasmablast"
"17877","CD4 Memory"
"17878","CD4 Memory"
"17879","Naive B"
"17880","CD4 Naive"
"17881","CD8 Memory_1"
"17882","LMPP"
"17883","CD4 Naive"
"17884","Prog_RBC"
"17885","CD8 Naive"
"17886","NK"
"17887","CD14 Mono"
"17888","Memory B"
"17889","Naive B"
"17890","Memory B"
"17891","CD16 Mono"
"17892","CD14 Mono"
"17893","NK"
"17894","Naive B"
"17895","CD14 Mono"
"17896","CD8 Naive"
"17897","CD8 Effector_1"
"17898","CD14 Mono"
"17899","CD8 Naive"
"17900","CD8 Naive"
"17901","Treg"
"17902","Memory B"
"17903","CD8 Effector_1"
"17904","Prog_DC"
"17905","CD4 Naive"
"17906","CD14 Mono"
"17907","CD8 Naive"
"17908","Prog_RBC"
"17909","CD4 Naive"
"17910","CD8 Naive"
"17911","MAIT"
"17912","CD8 Effector_1"
"17913","CD4 Naive"
"17914","CD14 Mono"
"17915","CD14 Mono"
"17916","CD8 Naive"
"17917","HSC"
"17918","CD4 Memory"
"17919","CD14 Mono"
"17920","CD4 Naive"
"17921","Prog_B 1"
"17922","CD14 Mono"
"17923","CD14 Mono"
"17924","Treg"
"17925","Prog_RBC"
"17926","cDC2"
"17927","CD4 Memory"
"17928","CD14 Mono"
"17929","CD8 Naive"
"17930","gdT"
"17931","Naive B"
"17932","CD8 Effector_1"
"17933","CD8 Naive"
"17934","Naive B"
"17935","CD4 Naive"
"17936","Naive B"
"17937","CD4 Memory"
"17938","CD14 Mono"
"17939","CD14 Mono"
"17940","GMP"
"17941","Naive B"
"17942","CD8 Naive"
"17943","NK"
"17944","pDC"
"17945","CD8 Effector_1"
"17946","NK"
"17947","cDC2"
"17948","CD8 Naive"
"17949","Prog_DC"
"17950","CD4 Memory"
"17951","Prog_DC"
"17952","CD14 Mono"
"17953","Prog_RBC"
"17954","HSC"
"17955","CD8 Naive"
"17956","CD4 Memory"
"17957","CD14 Mono"
"17958","CD8 Memory_1"
"17959","CD14 Mono"
"17960","CD4 Memory"
"17961","CD4 Memory"
"17962","CD4 Naive"
"17963","Prog_Mk"
"17964","Naive B"
"17965","CD4 Memory"
"17966","Prog_DC"
"17967","CD14 Mono"
"17968","CD4 Naive"
"17969","Prog_B 1"
"17970","CD4 Naive"
"17971","Naive B"
"17972","CD14 Mono"
"17973","CD8 Effector_2"
"17974","CD8 Effector_1"
"17975","CD14 Mono"
"17976","CD14 Mono"
"17977","CD14 Mono"
"17978","CD4 Naive"
"17979","CD4 Memory"
"17980","Memory B"
"17981","Memory B"
"17982","CD4 Naive"
"17983","CD14 Mono"
"17984","CD14 Mono"
"17985","Naive B"
"17986","NK"
"17987","CD8 Memory_2"
"17988","Memory B"
"17989","CD8 Memory_2"
"17990","CD14 Mono"
"17991","CD8 Naive"
"17992","NK"
"17993","GMP"
"17994","Prog_DC"
"17995","CD4 Naive"
"17996","NK"
"17997","CD14 Mono"
"17998","MAIT"
"17999","CD14 Mono"
"18000","CD8 Naive"
"18001","Naive B"
"18002","Memory B"
"18003","CD4 Naive"
"18004","CD8 Naive"
"18005","CD8 Naive"
"18006","CD4 Naive"
"18007","CD4 Memory"
"18008","CD8 Naive"
"18009","CD4 Naive"
"18010","CD14 Mono"
"18011","CD4 Memory"
"18012","CD4 Naive"
"18013","Memory B"
"18014","CD4 Naive"
"18015","Memory B"
"18016","CD4 Naive"
"18017","Naive B"
"18018","NK"
"18019","HSC"
"18020","CD14 Mono"
"18021","CD4 Memory"
"18022","CD14 Mono"
"18023","CD4 Memory"
"18024","CD8 Naive"
"18025","CD8 Memory_2"
"18026","CD8 Naive"
"18027","CD14 Mono"
"18028","CD4 Memory"
"18029","Naive B"
"18030","CD4 Memory"
"18031","CD14 Mono"
"18032","CD4 Naive"
"18033","CD16 Mono"
"18034","CD8 Naive"
"18035","NK"
"18036","CD4 Naive"
"18037","CD4 Naive"
"18038","HSC"
"18039","gdT"
"18040","CD8 Naive"
"18041","CD4 Memory"
"18042","CD4 Naive"
"18043","CD4 Naive"
"18044","CD8 Naive"
"18045","Prog_B 2"
"18046","CD14 Mono"
"18047","CD4 Memory"
"18048","CD8 Naive"
"18049","CD8 Naive"
"18050","Naive B"
"18051","NK"
"18052","CD4 Naive"
"18053","CD4 Naive"
"18054","CD8 Naive"
"18055","GMP"
"18056","CD14 Mono"
"18057","CD8 Naive"
"18058","Plasmablast"
"18059","CD4 Memory"
"18060","CD4 Memory"
"18061","CD14 Mono"
"18062","CD4 Naive"
"18063","CD4 Naive"
"18064","CD4 Naive"
"18065","CD4 Naive"
"18066","CD14 Mono"
"18067","CD8 Naive"
"18068","CD14 Mono"
"18069","Prog_RBC"
"18070","CD14 Mono"
"18071","CD4 Memory"
"18072","CD8 Naive"
"18073","CD14 Mono"
"18074","Naive B"
"18075","CD8 Naive"
"18076","Prog_RBC"
"18077","CD14 Mono"
"18078","CD14 Mono"
"18079","Treg"
"18080","LMPP"
"18081","HSC"
"18082","CD4 Naive"
"18083","CD4 Memory"
"18084","Memory B"
"18085","Treg"
"18086","CD8 Naive"
"18087","CD8 Memory_2"
"18088","CD14 Mono"
"18089","MAIT"
"18090","CD4 Naive"
"18091","HSC"
"18092","CD8 Naive"
"18093","CD4 Memory"
"18094","CD14 Mono"
"18095","CD8 Effector_1"
"18096","CD4 Memory"
"18097","CD14 Mono"
"18098","pDC"
"18099","CD4 Memory"
"18100","CD8 Naive"
"18101","GMP"
"18102","CD4 Memory"
"18103","CD8 Naive"
"18104","CD8 Effector_2"
"18105","CD8 Effector_1"
"18106","Naive B"
"18107","NK"
"18108","CD4 Memory"
"18109","CD4 Memory"
"18110","CD8 Memory_2"
"18111","CD14 Mono"
"18112","Memory B"
"18113","CD14 Mono"
"18114","Memory B"
"18115","CD8 Naive"
"18116","CD4 Memory"
"18117","CD8 Naive"
"18118","Prog_RBC"
"18119","CD56 bright NK"
"18120","Naive B"
"18121","CD4 Naive"
"18122","CD4 Memory"
"18123","CD4 Memory"
"18124","GMP"
"18125","CD4 Naive"
"18126","Prog_DC"
"18127","CD4 Naive"
"18128","CD4 Memory"
"18129","CD14 Mono"
"18130","CD8 Naive"
"18131","CD8 Memory_2"
"18132","Naive B"
"18133","CD14 Mono"
"18134","CD4 Naive"
"18135","CD8 Naive"
"18136","MAIT"
"18137","CD14 Mono"
"18138","CD4 Naive"
"18139","CD4 Memory"
"18140","CD14 Mono"
"18141","CD16 Mono"
"18142","CD8 Naive"
"18143","CD14 Mono"
"18144","CD4 Naive"
"18145","Memory B"
"18146","CD14 Mono"
"18147","CD8 Naive"
"18148","CD4 Memory"
"18149","CD8 Memory_1"
"18150","Memory B"
"18151","Memory B"
"18152","CD8 Effector_1"
"18153","CD8 Naive"
"18154","Naive B"
"18155","CD8 Naive"
"18156","CD4 Memory"
"18157","CD4 Memory"
"18158","CD4 Naive"
"18159","gdT"
"18160","CD4 Memory"
"18161","CD14 Mono"
"18162","CD14 Mono"
"18163","CD14 Mono"
"18164","GMP"
"18165","cDC2"
"18166","CD4 Memory"
"18167","CD8 Naive"
"18168","Naive B"
"18169","gdT"
"18170","CD8 Memory_2"
"18171","CD16 Mono"
"18172","CD14 Mono"
"18173","CD14 Mono"
"18174","NK"
"18175","CD16 Mono"
"18176","CD8 Naive"
"18177","CD14 Mono"
"18178","Naive B"
"18179","CD8 Naive"
"18180","Treg"
"18181","Naive B"
"18182","CD14 Mono"
"18183","cDC2"
"18184","CD4 Naive"
"18185","CD8 Naive"
"18186","CD14 Mono"
"18187","CD8 Naive"
"18188","CD8 Naive"
"18189","Treg"
"18190","Memory B"
"18191","CD8 Naive"
"18192","Memory B"
"18193","CD4 Naive"
"18194","CD16 Mono"
"18195","Plasmablast"
"18196","CD8 Naive"
"18197","CD14 Mono"
"18198","CD14 Mono"
"18199","Naive B"
"18200","CD8 Effector_1"
"18201","CD4 Memory"
"18202","CD14 Mono"
"18203","CD8 Naive"
"18204","CD8 Effector_1"
"18205","GMP"
"18206","CD14 Mono"
"18207","CD8 Naive"
"18208","CD14 Mono"
"18209","CD4 Memory"
"18210","CD8 Naive"
"18211","CD14 Mono"
"18212","Memory B"
"18213","CD14 Mono"
"18214","CD14 Mono"
"18215","CD14 Mono"
"18216","CD14 Mono"
"18217","CD14 Mono"
"18218","CD14 Mono"
"18219","CD4 Naive"
"18220","CD14 Mono"
"18221","CD14 Mono"
"18222","CD4 Memory"
"18223","CD4 Naive"
"18224","Memory B"
"18225","CD14 Mono"
"18226","NK"
"18227","CD8 Naive"
"18228","Naive B"
"18229","CD4 Memory"
"18230","CD14 Mono"
"18231","Naive B"
"18232","CD8 Naive"
"18233","CD4 Naive"
"18234","CD4 Memory"
"18235","CD56 bright NK"
"18236","CD4 Naive"
"18237","CD14 Mono"
"18238","CD4 Naive"
"18239","CD4 Memory"
"18240","CD8 Memory_1"
"18241","CD4 Naive"
"18242","CD14 Mono"
"18243","NK"
"18244","CD4 Naive"
"18245","Prog_B 1"
"18246","CD14 Mono"
"18247","CD4 Naive"
"18248","CD8 Naive"
"18249","CD8 Memory_2"
"18250","CD14 Mono"
"18251","CD4 Memory"
"18252","CD4 Naive"
"18253","LMPP"
"18254","CD8 Naive"
"18255","Naive B"
"18256","CD8 Naive"
"18257","CD8 Naive"
"18258","CD8 Naive"
"18259","CD4 Memory"
"18260","gdT"
"18261","NK"
"18262","CD8 Naive"
"18263","gdT"
"18264","CD4 Naive"
"18265","CD4 Memory"
"18266","CD4 Naive"
"18267","Memory B"
"18268","Naive B"
"18269","CD4 Memory"
"18270","CD8 Naive"
"18271","CD4 Naive"
"18272","CD14 Mono"
"18273","CD8 Naive"
"18274","CD14 Mono"
"18275","CD14 Mono"
"18276","CD8 Naive"
"18277","CD8 Naive"
"18278","CD8 Naive"
"18279","MAIT"
"18280","CD14 Mono"
"18281","MAIT"
"18282","CD14 Mono"
"18283","CD56 bright NK"
"18284","CD8 Naive"
"18285","CD14 Mono"
"18286","CD8 Naive"
"18287","CD4 Naive"
"18288","CD4 Naive"
"18289","CD4 Naive"
"18290","CD8 Effector_1"
"18291","CD8 Naive"
"18292","CD8 Naive"
"18293","LMPP"
"18294","CD14 Mono"
"18295","Memory B"
"18296","CD8 Naive"
"18297","GMP"
"18298","CD8 Naive"
"18299","MAIT"
"18300","Memory B"
"18301","Memory B"
"18302","CD4 Memory"
"18303","Prog_RBC"
"18304","NK"
"18305","CD14 Mono"
"18306","CD14 Mono"
"18307","CD8 Naive"
"18308","CD4 Naive"
"18309","CD8 Memory_2"
"18310","Treg"
"18311","CD8 Effector_1"
"18312","CD16 Mono"
"18313","LMPP"
"18314","CD8 Effector_2"
"18315","CD8 Naive"
"18316","CD16 Mono"
"18317","Naive B"
"18318","Naive B"
"18319","CD14 Mono"
"18320","Treg"
"18321","CD14 Mono"
"18322","CD4 Memory"
"18323","CD8 Memory_2"
"18324","CD4 Naive"
"18325","CD4 Memory"
"18326","MAIT"
"18327","NK"
"18328","NK"
"18329","Memory B"
"18330","CD8 Memory_1"
"18331","CD14 Mono"
"18332","CD8 Effector_2"
"18333","CD4 Naive"
"18334","CD4 Memory"
"18335","CD8 Naive"
"18336","CD8 Naive"
"18337","NK"
"18338","CD4 Naive"
"18339","CD4 Naive"
"18340","CD8 Naive"
"18341","CD8 Naive"
"18342","CD14 Mono"
"18343","CD4 Memory"
"18344","CD8 Naive"
"18345","CD4 Memory"
"18346","CD14 Mono"
"18347","CD8 Naive"
"18348","CD8 Naive"
"18349","CD14 Mono"
"18350","CD4 Naive"
"18351","MAIT"
"18352","CD14 Mono"
"18353","CD14 Mono"
"18354","CD8 Naive"
"18355","CD4 Memory"
"18356","CD4 Memory"
"18357","CD4 Naive"
"18358","CD4 Naive"
"18359","CD4 Naive"
"18360","Naive B"
"18361","CD8 Naive"
"18362","CD4 Naive"
"18363","LMPP"
"18364","CD8 Effector_1"
"18365","CD14 Mono"
"18366","NK"
"18367","CD4 Naive"
"18368","CD14 Mono"
"18369","CD14 Mono"
"18370","GMP"
"18371","CD16 Mono"
"18372","CD8 Naive"
"18373","CD4 Naive"
"18374","HSC"
"18375","CD14 Mono"
"18376","CD4 Memory"
"18377","CD4 Memory"
"18378","CD8 Memory_2"
"18379","CD14 Mono"
"18380","CD8 Effector_2"
"18381","Prog_RBC"
"18382","CD8 Memory_1"
"18383","CD14 Mono"
"18384","CD4 Naive"
"18385","CD14 Mono"
"18386","Naive B"
"18387","cDC2"
"18388","CD14 Mono"
"18389","pDC"
"18390","CD14 Mono"
"18391","CD8 Naive"
"18392","HSC"
"18393","CD8 Memory_1"
"18394","CD8 Naive"
"18395","CD8 Naive"
"18396","CD8 Effector_2"
"18397","CD8 Naive"
"18398","CD14 Mono"
"18399","CD14 Mono"
"18400","CD14 Mono"
"18401","Naive B"
"18402","Naive B"
"18403","CD14 Mono"
"18404","CD4 Memory"
"18405","CD4 Naive"
"18406","NK"
"18407","gdT"
"18408","CD4 Naive"
"18409","Naive B"
"18410","CD4 Memory"
"18411","gdT"
"18412","CD4 Naive"
"18413","CD8 Effector_1"
"18414","CD4 Naive"
"18415","cDC2"
"18416","CD14 Mono"
"18417","Prog_Mk"
"18418","CD14 Mono"
"18419","Prog_RBC"
"18420","NK"
"18421","CD4 Memory"
"18422","CD8 Effector_2"
"18423","Memory B"
"18424","CD8 Effector_1"
"18425","CD8 Memory_1"
"18426","Memory B"
"18427","CD4 Naive"
"18428","CD8 Naive"
"18429","CD4 Memory"
"18430","CD8 Memory_2"
"18431","Naive B"
"18432","CD14 Mono"
"18433","GMP"
"18434","MAIT"
"18435","CD14 Mono"
"18436","CD14 Mono"
"18437","MAIT"
"18438","CD4 Naive"
"18439","CD14 Mono"
"18440","CD4 Naive"
"18441","CD14 Mono"
"18442","CD8 Naive"
"18443","Memory B"
"18444","CD14 Mono"
"18445","MAIT"
"18446","NK"
"18447","Memory B"
"18448","Prog_B 2"
"18449","CD4 Memory"
"18450","Naive B"
"18451","NK"
"18452","CD8 Naive"
"18453","Naive B"
"18454","Naive B"
"18455","CD14 Mono"
"18456","CD4 Memory"
"18457","GMP"
"18458","CD14 Mono"
"18459","MAIT"
"18460","CD14 Mono"
"18461","CD4 Memory"
"18462","NK"
"18463","Naive B"
"18464","GMP"
"18465","CD14 Mono"
"18466","CD14 Mono"
"18467","CD14 Mono"
"18468","Prog_Mk"
"18469","CD14 Mono"
"18470","CD4 Naive"
"18471","CD8 Naive"
"18472","CD4 Memory"
"18473","CD8 Naive"
"18474","Memory B"
"18475","CD4 Naive"
"18476","Prog_DC"
"18477","CD8 Memory_1"
"18478","CD8 Naive"
"18479","CD4 Naive"
"18480","Memory B"
"18481","CD8 Memory_1"
"18482","Naive B"
"18483","CD4 Naive"
"18484","Prog_RBC"
"18485","Naive B"
"18486","CD8 Naive"
"18487","cDC2"
"18488","gdT"
"18489","CD14 Mono"
"18490","CD8 Effector_1"
"18491","CD8 Naive"
"18492","CD4 Memory"
"18493","CD4 Naive"
"18494","Prog_B 1"
"18495","CD4 Memory"
"18496","CD4 Memory"
"18497","NK"
"18498","NK"
"18499","CD4 Naive"
"18500","GMP"
"18501","CD14 Mono"
"18502","CD8 Naive"
"18503","CD8 Naive"
"18504","CD14 Mono"
"18505","CD4 Naive"
"18506","Naive B"
"18507","pDC"
"18508","CD14 Mono"
"18509","CD4 Naive"
"18510","CD4 Naive"
"18511","Memory B"
"18512","CD4 Naive"
"18513","CD8 Naive"
"18514","CD8 Naive"
"18515","CD8 Effector_1"
"18516","GMP"
"18517","cDC2"
"18518","GMP"
"18519","CD4 Naive"
"18520","CD4 Memory"
"18521","CD14 Mono"
"18522","CD14 Mono"
"18523","CD8 Naive"
"18524","CD4 Naive"
"18525","CD8 Naive"
"18526","Naive B"
"18527","Naive B"
"18528","Memory B"
"18529","CD14 Mono"
"18530","CD14 Mono"
"18531","Memory B"
"18532","CD14 Mono"
"18533","CD4 Memory"
"18534","CD4 Memory"
"18535","gdT"
"18536","CD8 Naive"
"18537","CD4 Naive"
"18538","HSC"
"18539","CD8 Effector_2"
"18540","cDC2"
"18541","Prog_Mk"
"18542","CD4 Naive"
"18543","CD4 Memory"
"18544","Naive B"
"18545","Memory B"
"18546","CD8 Memory_2"
"18547","CD4 Naive"
"18548","CD8 Effector_1"
