"","dim1","dim2"
"cd14.monocytes1218",107.035882509261,45.3003140385115
"cd14.monocytes23",192.027494479322,-26.6587898352938
"cd14.monocytes2308",180.522208884502,-40.3353358378165
"cd14.monocytes2575",168.09308723427,-6.46430867489958
"cd14.monocytes2317",178.882367084637,-26.7216306677835
"cd14.monocytes1960",188.986885411441,-19.5420722573186
"cd14.monocytes1236",189.452614405786,-33.2840833140361
"cd14.monocytes625",185.05084007867,-29.7470609335077
"cd14.monocytes2395",195.958361383675,-22.2116433851265
"cd14.monocytes488",182.731944371768,-21.3467774802976
"cd14.monocytes1931",12.9262445736465,124.430130706526
"cd14.monocytes1196",196.475375595723,-7.19622198509435
"cd14.monocytes2182",199.867607455676,-20.2058783311616
"cd14.monocytes308",205.709355188986,-2.46471623098677
"cd14.monocytes89",193.627833074639,-7.30001392497647
"cd14.monocytes708",189.682900507261,-28.6400104705356
"cd14.monocytes1712",174.032102192401,-53.7888868219939
"cd14.monocytes1907",187.961089476596,-37.3365532369528
"cd14.monocytes1221",182.241620551702,-38.2519424981031
"cd14.monocytes1133",165.159364621688,-61.565380317703
"cd14.monocytes598",173.784319285863,-40.1271268658238
"cd14.monocytes1364",203.686436271002,-18.0460704215458
"cd14.monocytes751",185.956303284435,-33.1425556928704
"cd14.monocytes211",170.768295247833,-27.5569143883128
"cd14.monocytes212",184.660371100141,-52.5300448050384
"cd14.monocytes1012",170.675864889047,-42.1042269538723
"cd14.monocytes2320",187.90330354617,-29.0945282374143
"cd14.monocytes1149",192.049983469458,-13.1559700870708
"cd14.monocytes105",170.201002340048,-23.2853181895583
"cd14.monocytes537",181.209858253573,-25.7034242888953
"cd14.monocytes920",185.272368266988,-27.8152532485251
"cd14.monocytes969",179.972980494085,-48.281440664821
"cd14.monocytes1397",182.53283640209,-34.4637536940782
"cd14.monocytes691",192.832543067489,-37.3371886941786
"cd14.monocytes1102",182.935317293927,-32.8639690569044
"cd14.monocytes596",192.381370978341,-21.0230017877331
"cd14.monocytes1662",189.442122232955,-20.3850169687583
"cd14.monocytes2399",127.481635485333,13.0248278636738
"cd14.monocytes1073",169.100322940641,-26.4668786797794
"cd14.monocytes991",180.251563831229,-7.75013215482753
"cd14.monocytes2039",200.376000790808,-15.2758107162508
"cd14.monocytes2477",182.134203218928,-30.4622420849551
"cd14.monocytes402",204.213087124966,-18.8637249126499
"cd14.monocytes258",170.01448467191,-45.3268552085672
"cd14.monocytes1929",201.261466217328,-15.7604883305029
"cd14.monocytes781",197.607464979689,-10.0023256556686
"cd14.monocytes2468",183.029975987814,-27.0943510516323
"cd14.monocytes572",190.359161468059,-32.8111454384081
"cd14.monocytes289",186.019320778636,-28.8594027974688
"cd14.monocytes2515",169.974539771359,-6.5701422568195
"cd14.monocytes377",169.684001914818,-28.6791538629526
"cd14.monocytes1819",170.723649656539,-21.296640089597
"cd14.monocytes132",189.469742339899,-15.6134282837473
"cd14.monocytes1822",176.037236428541,-18.6213167096799
"cd14.monocytes2450",192.211277742832,-21.2794545716215
"cd14.monocytes866",184.420557857325,-17.5905237091805
"cd14.monocytes1737",190.81929262915,-26.3627171574217
"cd14.monocytes39",197.304184154784,-24.3539784143551
"cd14.monocytes1869",187.121384198917,-32.0776220509563
"cd14.monocytes750",174.20504402726,-18.3514560866264
"cd14.monocytes554",177.414103380859,-21.1803956400508
"cd14.monocytes633",172.149179533549,-24.5332813432913
"cd14.monocytes1089",196.281552919154,-26.1411440138975
"cd14.monocytes930",175.309638659716,-16.1540157550373
"cd14.monocytes1768",180.870341670041,-44.4668802277724
"cd14.monocytes2429",187.928397555262,-12.8483568372254
"cd14.monocytes2587",175.555229420356,-44.3762958123761
"cd14.monocytes1099",182.613428971571,-34.3482598162762
"cd14.monocytes2479",176.267017706732,-29.2110264218669
"cd14.monocytes2449",194.563122930718,-5.89482891896186
"cd14.monocytes1143",186.050241290166,-13.3532612330639
"cd14.monocytes2452",178.247438347889,-43.8438308194705
"cd14.monocytes248",159.551029108467,-42.6917771414114
"cd14.monocytes513",182.71904415895,-9.76126770143102
"cd14.monocytes1260",178.5592438653,-25.6681465181239
"cd14.monocytes1027",191.077272258294,-25.3598576374984
"cd14.monocytes869",179.535451117867,-56.0618250161899
"cd14.monocytes1500",178.373641145725,-48.352568860092
"cd14.monocytes2494",197.433732153249,-14.0171734259032
"cd14.monocytes55",177.283747770025,-47.3296839852643
"cd14.monocytes1904",183.899943373204,-29.3335628210524
"cd14.monocytes1902",195.373211429065,-8.11514899811261
"cd14.monocytes2091",181.271300688926,-33.7992224448324
"cd14.monocytes1859",181.253881664647,-28.5768492221814
"cd14.monocytes2232",183.140778241541,-47.0675536898519
"cd14.monocytes2193",174.178547440907,-20.8611384393094
"cd14.monocytes1404",185.45400361654,-15.6305336559341
"cd14.monocytes1550",185.98300807962,-24.7346997691263
"cd14.monocytes1718",154.587883731572,-45.5653677394504
"cd14.monocytes1698",198.444456062402,-32.8711391768376
"cd14.monocytes2503",175.854145396818,-39.8601638409183
"cd14.monocytes1921",180.026680788989,-31.5613630872632
"cd14.monocytes2095",158.9860026894,-56.5936293044804
"cd14.monocytes1635",184.145548942052,-23.2978237621067
"cd14.monocytes1348",185.482982048746,-12.6083522515465
"cd14.monocytes1222",177.498461366568,-22.0016452254645
"cd14.monocytes2453",187.461930902331,-28.440060652985
"cd14.monocytes768",183.583057259043,-41.8780825603422
"cd14.monocytes1083",174.958810807584,-25.5740095524518
"cd14.monocytes1336",188.469052812516,-16.4383406233467
"cd14.monocytes1497",180.194129976268,-41.4064966613619
"cd14.monocytes117",195.95423198284,-9.32652921827768
"cd14.monocytes29",201.123890652358,-29.1241184993975
"cd14.monocytes294",173.409754428108,-43.7027474859942
"cd14.monocytes923",184.655792291554,-26.3437341465004
"cd14.monocytes1197",183.51935874207,-7.5999217704295
"cd14.monocytes1031",181.129412548235,-35.2274096298347
"cd14.monocytes901",177.21257658476,-25.7365604403688
"cd14.monocytes809",187.962394309221,-34.8630049278787
"cd14.monocytes2445",174.059572419704,-45.1342092570204
"cd14.monocytes1036",202.274873501024,-5.05991463982551
"cd14.monocytes2185",183.340895978489,-33.6787608772685
"cd14.monocytes47",177.625672770197,-30.8588621209605
"cd14.monocytes195",179.410208386039,-22.5158435504798
"cd14.monocytes1262",189.102180277525,8.30366608928594
"cd14.monocytes516",186.785408163904,-19.8391260609148
"cd14.monocytes995",169.256434243952,-35.1262898394801
"cd14.monocytes2406",191.172663656248,-26.4499758632727
"cd14.monocytes617",188.94807162689,-25.8293398331096
"cd14.monocytes2611",188.293057355713,-30.7335114748692
"cd14.monocytes2372",180.929038145606,-33.1415593187329
"cd14.monocytes2353",185.36512001602,-34.3448659644613
"cd14.monocytes674",194.338786058117,-1.18354424261726
"cd14.monocytes240",179.048909835249,-25.645018387487
"cd14.monocytes1081",161.468417926731,-33.3876569683663
"cd14.monocytes718",184.175318049294,-42.2804243949433
"cd14.monocytes932",206.076230620252,-27.7825340781568
"cd14.monocytes2226",180.71303746826,-33.113782754461
"cd14.monocytes2228",185.174494534031,-19.691924638156
"cd14.monocytes2165",196.486445621272,-19.6022453338887
"cd14.monocytes1234",175.221810649794,-39.009338378324
"cd14.monocytes2457",177.003779846839,-17.4254435353338
"cd14.monocytes357",191.493291690477,-14.4896163414262
"cd14.monocytes1962",181.575500452585,-15.0391918410567
"cd14.monocytes1490",176.744917993037,-24.7817380828108
"cd14.monocytes2163",96.6141883254649,-149.222330851059
"cd14.monocytes2609",206.463172707113,-11.225568464426
"cd14.monocytes2164",188.305606009131,-12.6463502594054
"cd14.monocytes2369",199.113451325944,-13.2290288686833
"cd14.monocytes8",195.400591460833,-30.4603499580343
"cd14.monocytes1545",187.267230285641,-21.4720095099997
"cd14.monocytes2135",185.166204127893,-37.4192002578243
"cd14.monocytes2456",181.302477948215,-1.97503979718054
"cd14.monocytes436",192.717249291828,-11.3658772809596
"cd14.monocytes959",182.308751501908,-36.9443419662823
"cd14.monocytes913",188.073855370961,-40.2587137943703
"cd14.monocytes1746",187.670171720721,-11.8736167975439
"cd14.monocytes429",182.569638054803,-33.2826929257661
"cd14.monocytes1424",161.661883669197,-31.1562348233217
"cd14.monocytes529",198.845051587736,-38.8856591107012
"cd14.monocytes1240",179.772176569115,-30.1199605978319
"cd14.monocytes2543",173.140944894778,2.91798870919995
"cd14.monocytes1753",-66.322561829841,58.6945146398221
"cd14.monocytes2018",169.858527492233,-28.9793163081263
"cd14.monocytes2570",196.545061086295,-20.1434152799001
"cd14.monocytes336",189.302172736434,-22.4063753576922
"cd14.monocytes992",184.579672412176,-23.457109864459
"cd14.monocytes379",179.00580726873,-34.5761312874416
"cd14.monocytes1755",181.541862885475,-38.0515936811995
"cd14.monocytes1896",176.380969431256,-27.0708030588033
"cd14.monocytes779",185.506330364751,-23.8056426426537
"cd14.monocytes2278",174.539173128154,-26.7959793531924
"cd14.monocytes1074",176.195133675953,-30.2846217313373
"cd14.monocytes575",181.069126522572,-27.9739080828154
"cd14.monocytes2586",179.558964951535,-30.2101014397936
"cd14.monocytes2607",197.333842266932,-10.2460057760341
"cd14.monocytes1724",190.240670305531,-12.9241057118345
"cd14.monocytes286",160.90355025888,-37.2694585515642
"cd14.monocytes1071",186.830530472413,-36.9833059042182
"cd14.monocytes2187",186.847231212929,-41.1815256959446
"cd14.monocytes2132",176.502907405536,-33.0558409137009
"cd14.monocytes1453",194.265368347405,-29.6021281133882
"cd14.monocytes478",173.027519165601,-29.5921229669204
"cd14.monocytes1209",182.886983408032,-33.7690928675292
"cd14.monocytes651",192.077708930836,-11.8478099305122
"cd14.monocytes2507",208.13001357493,-10.9947339845417
"cd14.monocytes113",201.528564842541,-29.8920413518153
"cd14.monocytes1224",181.040973178827,-39.840375210363
"cd14.monocytes2171",179.714771009122,-26.2910999861981
"cd14.monocytes1245",183.77491229069,-13.119449778523
"cd14.monocytes1540",193.013017950251,-18.9276224132408
"cd14.monocytes144",197.102149141633,-32.7443611043387
"cd14.monocytes174",171.416716672255,-39.984246047308
"cd14.monocytes1798",186.144024243233,-21.0833891501039
"cd14.monocytes2384",181.247234340412,-25.1832995564495
"cd14.monocytes2144",184.458915835822,-13.4948449487795
"cd14.monocytes1204",202.570218504933,-25.4302291541554
"cd14.monocytes534",182.66262421245,-18.1861960494704
"cd14.monocytes1105",197.112080160547,-19.0009417691247
"cd14.monocytes787",183.535148202506,-28.6811809911677
"cd14.monocytes1010",177.331337025611,-2.81708548922259
"cd14.monocytes160",170.425628855979,-42.8599863634021
"cd14.monocytes2304",183.719390962148,-31.759583923115
"cd14.monocytes755",183.71462295424,-34.0847381491491
"cd14.monocytes2016",178.56376014855,-35.8741076174097
"cd14.monocytes2324",176.729114096081,-23.8328140253654
"cd14.monocytes1751",200.844571989757,-12.2764010408115
"cd14.monocytes1918",148.32020182459,5.69574328178956
"cd14.monocytes2408",183.437644106409,-9.49901544739378
"cd14.monocytes1951",187.898188713759,-32.2155441961689
"cd14.monocytes1306",197.742009656321,-27.7843533742783
"cd14.monocytes82",180.212595403538,-46.9235608533315
"cd14.monocytes2298",192.750429046888,0.710893966073614
"cd14.monocytes263",183.692595404847,-20.8569943253052
"cd14.monocytes1890",174.029941353138,-35.6557751604535
"cd14.monocytes1659",179.572378210689,-24.2640694488792
"cd14.monocytes902",189.382906281168,-24.5857845359758
"cd14.monocytes1116",180.401948445277,-45.8672905002713
"cd14.monocytes1983",183.573981258447,-15.8178180720362
"cd14.monocytes885",190.127885365456,-27.2336686263205
"cd14.monocytes1227",183.054261382144,-38.8952102837108
"cd14.monocytes1577",180.813908347823,-32.5950843040129
"cd14.monocytes2579",183.68117293844,-47.0957670138553
"cd14.monocytes1782",161.924559822344,8.95456272854003
"cd14.monocytes1444",177.501551573965,-43.2227083148706
"cd14.monocytes848",187.771264133183,-18.0686465793082
"cd14.monocytes340",188.842721420861,-49.2086693152089
"cd14.monocytes2322",191.639686023577,-39.968910403746
"cd14.monocytes2307",191.976060708993,-10.4946650519066
"cd14.monocytes747",174.480794545513,-34.9904843073858
"cd14.monocytes1772",180.354442023805,-30.5761280358525
"cd14.monocytes986",174.641998508867,-43.6741220758055
"cd14.monocytes2415",178.877257686415,-42.0464821792379
"cd14.monocytes2582",179.586799675781,-41.1452823544251
"cd14.monocytes677",184.426503513461,-28.7991530766819
"cd14.monocytes1799",194.464484829352,-15.5389175219747
"cd14.monocytes1367",168.139851466655,19.7018255057266
"cd14.monocytes288",200.709975298746,-10.0508802925867
"cd14.monocytes2134",168.566948330893,-30.8177858920796
"cd14.monocytes2599",185.186142721479,-13.1399055602937
"cd14.monocytes2090",195.404527715687,-19.8836347705168
"cd14.monocytes571",175.841911403215,-26.5089018858347
"cd14.monocytes1950",195.0602903591,-11.486905678756
"cd14.monocytes1461",176.617662408465,-44.2016155015186
"cd14.monocytes1000",174.083942553703,-34.9892856259216
"cd14.monocytes2520",182.395914113915,-14.4827756366518
"cd14.monocytes104",185.339819167502,-24.1996882963411
"cd14.monocytes1141",177.261708732148,-41.3467749353455
"cd14.monocytes679",183.272800201062,-33.8548868792902
"cd14.monocytes2274",208.550946707987,-21.731772959863
"cd14.monocytes2177",178.270580623151,-30.19717338193
"cd14.monocytes349",173.308363559529,-41.0027861413491
"cd14.monocytes720",176.963044891213,-26.1706882100354
"cd14.monocytes909",183.494210685722,-34.3771450063779
"cd14.monocytes2581",189.801939135153,-32.5316501937613
"cd14.monocytes2387",170.122168645752,-21.9903244677043
"cd14.monocytes330",195.354530350898,-29.1299158244764
"cd14.monocytes1834",167.171660995411,-10.1390054185743
"cd14.monocytes1864",167.82123352126,-33.3189957650029
"cd14.monocytes1589",181.988979232751,-9.0719941010472
"cd14.monocytes1408",192.218516015515,-23.2742887146939
"cd14.monocytes2506",191.305937020994,0.475760641367028
"cd14.monocytes2084",190.808102739078,-45.672581295336
"cd14.monocytes2092",182.234146466744,-22.1137945905546
"cd14.monocytes114",171.803002123328,-37.1821609674146
"cd14.monocytes2005",190.846888077198,-23.9482845469689
"cd14.monocytes1478",193.14813909194,-37.3100563358045
"cd14.monocytes628",177.124886170436,-39.4930426694571
"cd14.monocytes2287",182.207324346807,-27.801400593361
"cd14.monocytes2143",165.266675033198,-46.9506525221115
"cd14.monocytes2115",207.135543274158,-26.9945911282992
"cd14.monocytes368",180.257513976421,-22.7783151164111
"cd14.monocytes2123",197.046593807618,-17.976185931482
"cd14.monocytes2044",178.536297173183,-25.711014245959
"cd14.monocytes290",180.127082518119,-46.8678925913914
"cd14.monocytes1603",193.54586525015,-33.4056007680957
"cd14.monocytes832",170.820547253531,-35.4002677978378
"cd14.monocytes1346",183.208716494229,-40.4505645758826
"cd14.monocytes1371",173.297611999622,-33.5978187524287
"cd14.monocytes1781",188.56210521678,-28.5976108565902
"cd14.monocytes256",191.636711588044,-21.6252737997367
"cd14.monocytes840",191.311522412054,-15.7844057799701
"cd14.monocytes1583",186.165088288107,-12.4421575795473
"cd14.monocytes739",187.384844327098,-20.4426243094671
"cd14.monocytes831",168.735405279752,-17.8458782716988
"cd14.monocytes1523",169.690404792235,-19.9940542872204
"cd14.monocytes1625",170.579877944847,-31.8304303751645
"cd14.monocytes265",176.956157437359,-35.367174942899
"cd14.monocytes895",201.408791463077,-33.5194698822016
"cd14.monocytes1576",184.9461142131,-13.5035415759822
"cd14.monocytes2544",180.599728456729,-24.0894043941933
"cd14.monocytes1656",184.451361171507,-27.8760949321212
"cd14.monocytes164",179.921644251156,-12.0854488650443
"cd14.monocytes1277",184.670540056514,-40.4433167274607
"cd14.monocytes2257",172.249317336381,-20.5599035561231
"cd14.monocytes947",161.486812192379,-52.4916572866134
"cd14.monocytes2129",179.967965759409,-31.5587473829871
"cd14.monocytes2603",176.462535651231,-25.2360494785481
"cd14.monocytes41",179.842427527877,-2.72344487984946
"cd14.monocytes963",167.39952062268,-12.2425768341334
"cd14.monocytes108",164.673710161,9.4032491350475
"cd14.monocytes2371",191.51264967403,-17.750773973386
"cd14.monocytes1764",186.288305591634,-6.4044290066368
"cd14.monocytes1828",165.715593690813,-33.2176223854317
"cd14.monocytes776",186.121993536249,-27.6540978986782
"cd14.monocytes641",181.372455177487,-30.9410174930515
"cd14.monocytes1647",198.044385997194,-18.0169226177384
"cd14.monocytes1334",177.276332349048,-51.6192722447017
"cd14.monocytes1713",191.438108468773,-35.775039228907
"cd14.monocytes948",187.782614679245,-27.5494540298674
"cd14.monocytes1879",176.266817704485,-36.0007749598516
"cd14.monocytes1533",163.426334665358,-50.9566510717385
"cd14.monocytes2595",177.101141639194,-27.7097781665837
"cd14.monocytes1683",177.396539422546,-30.0851604919909
"cd14.monocytes1038",203.461747292013,-31.7173658441777
