"","x"
"34189","monocyte"
"34190","monocyte"
"34191","monocyte"
"34192","monocyte"
"34193","monocyte"
"34194","monocyte"
"34195","monocyte"
"34196","monocyte"
"34197","monocyte"
"34198","monocyte"
"34199","monocyte"
"34200","monocyte"
"34201","monocyte"
"34202","monocyte"
"34203","monocyte"
"34204","monocyte"
"34205","monocyte"
"34206","monocyte"
"34207","monocyte"
"34208","monocyte"
"34209","monocyte"
"34210","monocyte"
"34211","monocyte"
"34212","monocyte"
"34213","monocyte"
"34214","monocyte"
"34215","monocyte"
"34216","monocyte"
"34217","monocyte"
"34218","monocyte"
"34219","monocyte"
"34220","monocyte"
"34221","monocyte"
"34222","monocyte"
"34223","monocyte"
"34224","monocyte"
"34225","monocyte"
"34226","monocyte"
"34227","monocyte"
"34228","monocyte"
"34229","monocyte"
"34230","monocyte"
"34231","monocyte"
"34232","monocyte"
"34233","monocyte"
"34234","monocyte"
"34235","monocyte"
"34236","monocyte"
"34237","monocyte"
"34238","monocyte"
"34239","monocyte"
"34240","monocyte"
"34241","monocyte"
"34242","monocyte"
"34243","monocyte"
"34244","monocyte"
"34245","monocyte"
"34246","monocyte"
"34247","monocyte"
"34248","monocyte"
"34249","monocyte"
"34250","monocyte"
"34251","monocyte"
"34252","monocyte"
"34253","monocyte"
"34254","monocyte"
"34255","monocyte"
"34256","monocyte"
"34257","monocyte"
"34258","monocyte"
"34259","monocyte"
"34260","monocyte"
"34261","monocyte"
"34262","monocyte"
"34263","monocyte"
"34264","monocyte"
"34265","monocyte"
"34266","monocyte"
"34267","monocyte"
"34268","monocyte"
"34269","monocyte"
"34270","monocyte"
"34271","monocyte"
"34272","monocyte"
"34273","monocyte"
"34274","monocyte"
"34275","monocyte"
"34276","monocyte"
"34277","monocyte"
"34278","monocyte"
"34279","monocyte"
"34280","monocyte"
"34281","monocyte"
"34282","monocyte"
"34283","monocyte"
"34284","monocyte"
"34285","monocyte"
"34286","monocyte"
"34287","monocyte"
"34288","monocyte"
"34289","monocyte"
"34290","monocyte"
"34291","monocyte"
"34292","monocyte"
"34293","monocyte"
"34294","monocyte"
"34295","monocyte"
"34296","monocyte"
"34297","monocyte"
"34298","monocyte"
"34299","monocyte"
"34300","monocyte"
"34301","monocyte"
"34302","monocyte"
"34303","monocyte"
"34304","monocyte"
"34305","monocyte"
"34306","monocyte"
"34307","monocyte"
"34308","monocyte"
"34309","monocyte"
"34310","monocyte"
"34311","monocyte"
"34312","monocyte"
"34313","monocyte"
"34314","monocyte"
"34315","monocyte"
"34316","monocyte"
"34317","monocyte"
"34318","monocyte"
"34319","monocyte"
"34320","monocyte"
"34321","monocyte"
"34322","monocyte"
"34323","monocyte"
"34324","monocyte"
"34325","monocyte"
"34326","monocyte"
"34327","monocyte"
"34328","monocyte"
"34329","monocyte"
"34330","monocyte"
"34331","monocyte"
"34332","monocyte"
"34333","monocyte"
"34334","monocyte"
"34335","monocyte"
"34336","monocyte"
"34337","monocyte"
"34338","monocyte"
"34339","monocyte"
"34340","monocyte"
"34341","monocyte"
"34342","monocyte"
"34343","monocyte"
"34344","monocyte"
"34345","monocyte"
"34346","monocyte"
"34347","monocyte"
"34348","monocyte"
"34349","monocyte"
"34350","monocyte"
"34351","monocyte"
"34352","monocyte"
"34353","monocyte"
"34354","monocyte"
"34355","monocyte"
"34356","monocyte"
"34357","monocyte"
"34358","monocyte"
"34359","monocyte"
"34360","monocyte"
"34361","monocyte"
"34362","monocyte"
"34363","monocyte"
"34364","monocyte"
"34365","monocyte"
"34366","monocyte"
"34367","monocyte"
"34368","monocyte"
"34369","monocyte"
"34370","monocyte"
"34371","monocyte"
"34372","monocyte"
"34373","monocyte"
"34374","monocyte"
"34375","monocyte"
"34376","monocyte"
"34377","monocyte"
"34378","monocyte"
"34379","monocyte"
"34380","monocyte"
"34381","monocyte"
"34382","monocyte"
"34383","monocyte"
"34384","monocyte"
"34385","monocyte"
"34386","monocyte"
"34387","monocyte"
"34388","monocyte"
"34389","monocyte"
"34390","monocyte"
"34391","monocyte"
"34392","monocyte"
"34393","monocyte"
"34394","monocyte"
"34395","monocyte"
"34396","monocyte"
"34397","monocyte"
"34398","monocyte"
"34399","monocyte"
"34400","monocyte"
"34401","monocyte"
"34402","monocyte"
"34403","monocyte"
"34404","monocyte"
"34405","monocyte"
"34406","monocyte"
"34407","monocyte"
"34408","monocyte"
"34409","monocyte"
"34410","monocyte"
"34411","monocyte"
"34412","monocyte"
"34413","monocyte"
"34414","monocyte"
"34415","monocyte"
"34416","monocyte"
"34417","monocyte"
"34418","monocyte"
"34419","monocyte"
"34420","monocyte"
"34421","monocyte"
"34422","monocyte"
"34423","monocyte"
"34424","monocyte"
"34425","monocyte"
"34426","monocyte"
"34427","monocyte"
"34428","monocyte"
"34429","monocyte"
"34430","monocyte"
"34431","monocyte"
"34432","monocyte"
"34433","monocyte"
"34434","monocyte"
"34435","monocyte"
"34436","monocyte"
"34437","monocyte"
"34438","monocyte"
"34439","monocyte"
"34440","monocyte"
"34441","monocyte"
"34442","monocyte"
"34443","monocyte"
"34444","monocyte"
"34445","monocyte"
"34446","monocyte"
"34447","monocyte"
"34448","monocyte"
"34449","monocyte"
"34450","monocyte"
"34451","monocyte"
"34452","monocyte"
"34453","monocyte"
"34454","monocyte"
"34455","monocyte"
"34456","monocyte"
"34457","monocyte"
"34458","monocyte"
"34459","monocyte"
"34460","monocyte"
"34461","monocyte"
"34462","monocyte"
"34463","monocyte"
"34464","monocyte"
"34465","monocyte"
"34466","monocyte"
"34467","monocyte"
"34468","monocyte"
"34469","monocyte"
"34470","monocyte"
"34471","monocyte"
"34472","monocyte"
"34473","monocyte"
"34474","monocyte"
"34475","monocyte"
"34476","monocyte"
"34477","monocyte"
"34478","monocyte"
"34479","monocyte"
"34480","monocyte"
"34481","monocyte"
"34482","monocyte"
"34483","monocyte"
"34484","monocyte"
"34485","monocyte"
"34486","monocyte"
"34487","monocyte"
"34488","monocyte"
"34489","monocyte"
"34490","monocyte"
"34491","monocyte"
"34492","monocyte"
"34493","monocyte"
"34494","monocyte"
"34495","monocyte"
"34496","monocyte"
"34497","monocyte"
"34498","monocyte"
"34499","monocyte"
"34500","monocyte"
"34501","monocyte"
"34502","monocyte"
"34503","monocyte"
"34504","monocyte"
"34505","monocyte"
"34506","monocyte"
"34507","monocyte"
"34508","monocyte"
"34509","monocyte"
"34510","monocyte"
"34511","monocyte"
"34512","monocyte"
"34513","monocyte"
"34514","monocyte"
"34515","monocyte"
"34516","monocyte"
"34517","monocyte"
"34518","monocyte"
"34519","monocyte"
"34520","monocyte"
"34521","monocyte"
"34522","monocyte"
"34523","monocyte"
"34524","monocyte"
"34525","monocyte"
"34526","monocyte"
"34527","monocyte"
"34528","monocyte"
"34529","monocyte"
"34530","monocyte"
"34531","monocyte"
"34532","monocyte"
"34533","monocyte"
"34534","monocyte"
"34535","monocyte"
"34536","monocyte"
"34537","monocyte"
"34538","monocyte"
"34539","monocyte"
"34540","monocyte"
"34541","monocyte"
"34542","monocyte"
"34543","monocyte"
"34544","monocyte"
"34545","monocyte"
"34546","monocyte"
"34547","monocyte"
"34548","monocyte"
"34549","monocyte"
"34550","monocyte"
"34551","monocyte"
"34552","monocyte"
"34553","monocyte"
"34554","monocyte"
"34555","monocyte"
"34556","monocyte"
"34557","monocyte"
"34558","monocyte"
"34559","monocyte"
"34560","monocyte"
"34561","monocyte"
"34562","monocyte"
"34563","monocyte"
"34564","monocyte"
"34565","monocyte"
"34566","monocyte"
"34567","monocyte"
"34568","monocyte"
"34569","monocyte"
"34570","monocyte"
"34571","monocyte"
"34572","monocyte"
"34573","monocyte"
"34574","monocyte"
"34575","monocyte"
"34576","monocyte"
"34577","monocyte"
"34578","monocyte"
"34579","monocyte"
"34580","monocyte"
"34581","monocyte"
"34582","monocyte"
"34583","monocyte"
"34584","monocyte"
"34585","monocyte"
"34586","monocyte"
"34587","monocyte"
"34588","monocyte"
"34589","monocyte"
"34590","monocyte"
"34591","monocyte"
"34592","monocyte"
"34593","monocyte"
"34594","monocyte"
"34595","monocyte"
"34596","monocyte"
"34597","monocyte"
"34598","monocyte"
"34599","monocyte"
"34600","monocyte"
"34601","monocyte"
"34602","monocyte"
"34603","monocyte"
"34604","monocyte"
"34605","monocyte"
"34606","monocyte"
"34607","monocyte"
"34608","monocyte"
"34609","monocyte"
"34610","monocyte"
"34611","monocyte"
"34612","monocyte"
"34613","monocyte"
"34614","monocyte"
"34615","monocyte"
"34616","monocyte"
"34617","monocyte"
"34618","monocyte"
"34619","monocyte"
"34620","monocyte"
"34621","monocyte"
"34622","monocyte"
"34623","monocyte"
"34624","monocyte"
"34625","monocyte"
"34626","monocyte"
"34627","monocyte"
"34628","monocyte"
"34629","monocyte"
"34630","monocyte"
"34631","monocyte"
"34632","monocyte"
"34633","monocyte"
"34634","monocyte"
"34635","monocyte"
"34636","monocyte"
"34637","monocyte"
"34638","monocyte"
"34639","monocyte"
"34640","monocyte"
"34641","monocyte"
"34642","monocyte"
"34643","monocyte"
"34644","monocyte"
"34645","monocyte"
"34646","monocyte"
"34647","monocyte"
"34648","monocyte"
"34649","monocyte"
"34650","monocyte"
"34651","monocyte"
"34652","monocyte"
"34653","monocyte"
"34654","monocyte"
"34655","monocyte"
"34656","monocyte"
"34657","monocyte"
"34658","monocyte"
"34659","monocyte"
"34660","monocyte"
"34661","monocyte"
"34662","monocyte"
"34663","monocyte"
"34664","monocyte"
"34665","monocyte"
"34666","monocyte"
"34667","monocyte"
"34668","monocyte"
"34669","monocyte"
"34670","monocyte"
"34671","monocyte"
"34672","monocyte"
"34673","monocyte"
"34674","monocyte"
"34675","monocyte"
"34676","monocyte"
"34677","monocyte"
"34678","monocyte"
"34679","monocyte"
"34680","monocyte"
"34681","monocyte"
"34682","monocyte"
"34683","monocyte"
"34684","monocyte"
"34685","monocyte"
"34686","monocyte"
"34687","monocyte"
"34688","monocyte"
"34689","monocyte"
"34690","monocyte"
"34691","monocyte"
"34692","monocyte"
"34693","monocyte"
"34694","monocyte"
"34695","monocyte"
"34696","monocyte"
"34697","monocyte"
"34698","monocyte"
"34699","monocyte"
"34700","monocyte"
"34701","monocyte"
"34702","monocyte"
"34703","monocyte"
"34704","monocyte"
"34705","monocyte"
"34706","monocyte"
"34707","monocyte"
"34708","monocyte"
"34709","monocyte"
"34710","monocyte"
"34711","monocyte"
"34712","monocyte"
"34713","monocyte"
"34714","monocyte"
"34715","monocyte"
"34716","monocyte"
"34717","monocyte"
"34718","monocyte"
"34719","monocyte"
"34720","monocyte"
"34721","monocyte"
"34722","monocyte"
"34723","monocyte"
"34724","monocyte"
"34725","monocyte"
"34726","monocyte"
"34727","monocyte"
"34728","monocyte"
"34729","monocyte"
"34730","monocyte"
"34731","monocyte"
"34732","monocyte"
"34733","monocyte"
"34734","monocyte"
"34735","monocyte"
"34736","monocyte"
"34737","monocyte"
"34738","monocyte"
"34739","monocyte"
"34740","monocyte"
"34741","monocyte"
"34742","monocyte"
"34743","monocyte"
"34744","monocyte"
"34745","monocyte"
"34746","monocyte"
"34747","monocyte"
"34748","monocyte"
"34749","monocyte"
"34750","monocyte"
"34751","monocyte"
"34752","monocyte"
"34753","monocyte"
"34754","monocyte"
"34755","monocyte"
"34756","monocyte"
"34757","monocyte"
"34758","monocyte"
"34759","monocyte"
"34760","monocyte"
"34761","monocyte"
"34762","monocyte"
"34763","monocyte"
"34764","monocyte"
"34765","monocyte"
"34766","monocyte"
"34767","monocyte"
"34768","monocyte"
"34769","monocyte"
"34770","monocyte"
"34771","monocyte"
"34772","monocyte"
"34773","monocyte"
"34774","monocyte"
"34775","monocyte"
"34776","monocyte"
"34777","monocyte"
"34778","monocyte"
"34779","monocyte"
"34780","monocyte"
"34781","monocyte"
"34782","monocyte"
"34783","monocyte"
"34784","monocyte"
"34785","monocyte"
"34786","monocyte"
"34787","monocyte"
"34788","monocyte"
"34789","monocyte"
"34790","monocyte"
"34791","monocyte"
"34792","monocyte"
"34793","monocyte"
"34794","monocyte"
"34795","monocyte"
"34796","monocyte"
"34797","monocyte"
"34798","monocyte"
"34799","monocyte"
"34800","monocyte"
"34801","monocyte"
"34802","monocyte"
"34803","monocyte"
"34804","monocyte"
"34805","monocyte"
"34806","monocyte"
"34807","monocyte"
"34808","monocyte"
"34809","monocyte"
"34810","monocyte"
"34811","monocyte"
"34812","monocyte"
"34813","monocyte"
"34814","monocyte"
"34815","monocyte"
"34816","monocyte"
"34817","monocyte"
"34818","monocyte"
"34819","monocyte"
"34820","monocyte"
"34821","monocyte"
"34822","monocyte"
"34823","monocyte"
"34824","monocyte"
"34825","monocyte"
"34826","monocyte"
"34827","monocyte"
"34828","monocyte"
"34829","monocyte"
"34830","monocyte"
"34831","monocyte"
"34832","monocyte"
"34833","monocyte"
"34834","monocyte"
"34835","monocyte"
"34836","monocyte"
"34837","monocyte"
"34838","monocyte"
"34839","monocyte"
"34840","monocyte"
"34841","monocyte"
"34842","monocyte"
"34843","monocyte"
"34844","monocyte"
"34845","monocyte"
"34846","monocyte"
"34847","monocyte"
"34848","monocyte"
"34849","monocyte"
"34850","monocyte"
"34851","monocyte"
"34852","monocyte"
"34853","monocyte"
"34854","monocyte"
"34855","monocyte"
"34856","monocyte"
"34857","monocyte"
"34858","monocyte"
"34859","monocyte"
"34860","monocyte"
"34861","monocyte"
"34862","monocyte"
"34863","monocyte"
"34864","monocyte"
"34865","monocyte"
"34866","monocyte"
"34867","monocyte"
"34868","monocyte"
"34869","monocyte"
"34870","monocyte"
"34871","monocyte"
"34872","monocyte"
"34873","monocyte"
"34874","monocyte"
"34875","monocyte"
"34876","monocyte"
"34877","monocyte"
"34878","monocyte"
"34879","monocyte"
"34880","monocyte"
"34881","monocyte"
"34882","monocyte"
"34883","monocyte"
"34884","monocyte"
"34885","monocyte"
"34886","monocyte"
"34887","monocyte"
"34888","monocyte"
"34889","monocyte"
"34890","monocyte"
"34891","monocyte"
"34892","monocyte"
"34893","monocyte"
"34894","monocyte"
"34895","monocyte"
"34896","monocyte"
"34897","monocyte"
"34898","monocyte"
"34899","monocyte"
"34900","monocyte"
"34901","monocyte"
"34902","monocyte"
"34903","monocyte"
"34904","monocyte"
"34905","monocyte"
"34906","monocyte"
"34907","monocyte"
"34908","monocyte"
"34909","monocyte"
"34910","monocyte"
"34911","monocyte"
"34912","monocyte"
"34913","monocyte"
"34914","monocyte"
"34915","monocyte"
"34916","monocyte"
"34917","monocyte"
"34918","monocyte"
"34919","monocyte"
"34920","monocyte"
"34921","monocyte"
"34922","monocyte"
"34923","monocyte"
"34924","monocyte"
"34925","monocyte"
"34926","monocyte"
"34927","monocyte"
"34928","monocyte"
"34929","monocyte"
"34930","monocyte"
"34931","monocyte"
"34932","monocyte"
"34933","monocyte"
"34934","monocyte"
"34935","monocyte"
"34936","monocyte"
"34937","monocyte"
"34938","monocyte"
"34939","monocyte"
"34940","monocyte"
"34941","monocyte"
"34942","monocyte"
"34943","monocyte"
"34944","monocyte"
"34945","monocyte"
"34946","monocyte"
"34947","monocyte"
"34948","monocyte"
"34949","monocyte"
"34950","monocyte"
"34951","monocyte"
"34952","monocyte"
"34953","monocyte"
"34954","monocyte"
"34955","monocyte"
"34956","monocyte"
"34957","monocyte"
"34958","monocyte"
"34959","monocyte"
"34960","monocyte"
"34961","monocyte"
"34962","monocyte"
"34963","monocyte"
"34964","monocyte"
"34965","monocyte"
"34966","monocyte"
"34967","monocyte"
"34968","monocyte"
"34969","monocyte"
"34970","monocyte"
"34971","monocyte"
"34972","monocyte"
"34973","monocyte"
"34974","monocyte"
"34975","monocyte"
"34976","monocyte"
"34977","monocyte"
"34978","monocyte"
"34979","monocyte"
"34980","monocyte"
"34981","monocyte"
"34982","monocyte"
"34983","monocyte"
"34984","monocyte"
"34985","monocyte"
"34986","monocyte"
"34987","monocyte"
"34988","monocyte"
"34989","monocyte"
"34990","monocyte"
"34991","monocyte"
"34992","monocyte"
"34993","monocyte"
"34994","monocyte"
"34995","monocyte"
"34996","monocyte"
"34997","monocyte"
"34998","monocyte"
"34999","monocyte"
"35000","monocyte"
"35001","monocyte"
"35002","monocyte"
"35003","monocyte"
"35004","monocyte"
"35005","monocyte"
"35006","monocyte"
"35007","monocyte"
"35008","monocyte"
"35009","monocyte"
"35010","monocyte"
"35011","monocyte"
"35012","monocyte"
"35013","monocyte"
"35014","monocyte"
"35015","monocyte"
"35016","monocyte"
"35017","monocyte"
"35018","monocyte"
"35019","monocyte"
"35020","monocyte"
"35021","monocyte"
"35022","monocyte"
"35023","monocyte"
"35024","monocyte"
"35025","monocyte"
"35026","monocyte"
"35027","monocyte"
"35028","monocyte"
"35029","monocyte"
"35030","monocyte"
"35031","monocyte"
"35032","monocyte"
"35033","monocyte"
"35034","monocyte"
"35035","monocyte"
"35036","monocyte"
"35037","monocyte"
"35038","monocyte"
"35039","monocyte"
"35040","monocyte"
"35041","monocyte"
"35042","monocyte"
"35043","monocyte"
"35044","monocyte"
"35045","monocyte"
"35046","monocyte"
"35047","monocyte"
"35048","monocyte"
"35049","monocyte"
"35050","monocyte"
"35051","monocyte"
"35052","monocyte"
"35053","monocyte"
"35054","monocyte"
"35055","monocyte"
"35056","monocyte"
"35057","monocyte"
"35058","monocyte"
"35059","monocyte"
"35060","monocyte"
"35061","monocyte"
"35062","monocyte"
"35063","monocyte"
"35064","monocyte"
"35065","monocyte"
"35066","monocyte"
"35067","monocyte"
"35068","monocyte"
"35069","monocyte"
"35070","monocyte"
"35071","monocyte"
"35072","monocyte"
"35073","monocyte"
"35074","monocyte"
"35075","monocyte"
"35076","monocyte"
"35077","monocyte"
"35078","monocyte"
"35079","monocyte"
"35080","monocyte"
"35081","monocyte"
"35082","monocyte"
"35083","monocyte"
"35084","monocyte"
"35085","monocyte"
"35086","monocyte"
"35087","monocyte"
"35088","monocyte"
"35089","monocyte"
"35090","monocyte"
"35091","monocyte"
"35092","monocyte"
"35093","monocyte"
"35094","monocyte"
"35095","monocyte"
"35096","monocyte"
"35097","monocyte"
"35098","monocyte"
"35099","monocyte"
"35100","monocyte"
"35101","monocyte"
"35102","monocyte"
"35103","monocyte"
"35104","monocyte"
"35105","monocyte"
"35106","monocyte"
"35107","monocyte"
"35108","monocyte"
"35109","monocyte"
"35110","monocyte"
"35111","monocyte"
"35112","monocyte"
"35113","monocyte"
"35114","monocyte"
"35115","monocyte"
"35116","monocyte"
"35117","monocyte"
"35118","monocyte"
"35119","monocyte"
"35120","monocyte"
"35121","monocyte"
"35122","monocyte"
"35123","monocyte"
"35124","monocyte"
"35125","monocyte"
"35126","monocyte"
"35127","monocyte"
"35128","monocyte"
"35129","monocyte"
"35130","monocyte"
"35131","monocyte"
"35132","monocyte"
"35133","monocyte"
"35134","monocyte"
"35135","monocyte"
"35136","monocyte"
"35137","monocyte"
"35138","monocyte"
"35139","monocyte"
"35140","monocyte"
"35141","monocyte"
"35142","monocyte"
"35143","monocyte"
"35144","monocyte"
"35145","monocyte"
"35146","monocyte"
"35147","monocyte"
"35148","monocyte"
"35149","monocyte"
"35150","monocyte"
"35151","monocyte"
"35152","monocyte"
"35153","monocyte"
"35154","monocyte"
"35155","monocyte"
"35156","monocyte"
"35157","monocyte"
"35158","monocyte"
